date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:09:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:34%20GMT	https://bacsihoa.vn/?p=27	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index1c4a.html	(from https://bacsihoa.vn/lien-he/)
09:09:36	57695/57695	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:35%20GMT	https://bacsihoa.vn/lien-he/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/lien-he/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/lien-he/)
09:09:38	17692/17692	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:36%20GMT	https://bacsihoa.vn/wp-json/wp/v2/posts/195	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/posts/195.json	(from https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/)
09:09:38	953/953	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/feed/index.html	(from https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/)
09:09:38	3495/3495	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:37%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Ftap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed1f24.json	(from https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/)
09:09:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:38%20GMT	https://bacsihoa.vn/?p=195	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index78d6.html	(from https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/)
09:09:39	3733/3733	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:38%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Ftap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedc20b	(from https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/)
09:09:40	57742/57742	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:39%20GMT	https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/)
09:09:41	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://bacsihoa.vn/wp-includes/js/comment-reply.min.js?ver=6.1.1	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-includes/js/comment-reply.min6a4d.js	(from https://bacsihoa.vn/tap-the-duc-lieu-thuoc-phong-ngua-dai-thao-duong-hieu-qua/)
09:09:43	21036/21036	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:41%20GMT	https://bacsihoa.vn/wp-json/wp/v2/posts/192	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/posts/192.json	(from https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/)
09:09:43	982/982	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/feed/index.html	(from https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/)
09:09:43	3517/3517	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:42%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2F8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedd5ec.json	(from https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/)
09:09:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:43%20GMT	https://bacsihoa.vn/?p=192	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index5a6a.html	(from https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/)
09:09:44	3732/3732	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:43%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2F8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed1e46	(from https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/)
09:09:45	57758/57758	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:44%20GMT	https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/8-thuc-pham-bo-sung-estrogen-noi-tiet-to-cho-phu-nu-khong-nen-bo-qua/)
09:09:47	21832/21832	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:45%20GMT	https://bacsihoa.vn/wp-json/wp/v2/posts/68	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/posts/68.json	(from https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/)
09:09:47	3399/3399	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:46%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fdi-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed9fd4.json	(from https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/)
09:09:48	910/910	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/feed/index.html	(from https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/)
09:09:48	3622/3622	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:47%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fdi-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed165d	(from https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/)
09:09:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:47%20GMT	https://bacsihoa.vn/?p=68	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index7ef4.html	(from https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/)
09:09:49	57736/57736	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:48%20GMT	https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/di-tim-nguyen-nhan-cach-xu-ly-khi-bi-dau-cung-co/)
09:09:51	16618/16618	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:49%20GMT	https://bacsihoa.vn/wp-json/wp/v2/posts/66	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/posts/66.json	(from https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/)
09:09:51	3290/3290	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:50%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2F6-cach-khac-phuc-dau-moi-co-gay-tai-nha%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedfdee.json	(from https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/)
09:09:52	881/881	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/feed/index.html	(from https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/)
09:09:52	3498/3498	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:51%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2F6-cach-khac-phuc-dau-moi-co-gay-tai-nha%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedfce2	(from https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/)
09:09:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:51%20GMT	https://bacsihoa.vn/?p=66	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index4f61.html	(from https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/)
09:09:53	57724/57724	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:52%20GMT	https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/6-cach-khac-phuc-dau-moi-co-gay-tai-nha/)
09:09:54	19230/19230	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:53%20GMT	https://bacsihoa.vn/wp-json/wp/v2/posts/64	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/posts/64.json	(from https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/)
09:09:55	3380/3380	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:54%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2F7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedcbe5.json	(from https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/)
09:09:56	920/920	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/feed/index.html	(from https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/)
09:09:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:55%20GMT	https://bacsihoa.vn/?p=64	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index8cd4.html	(from https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/)
09:09:56	3568/3568	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:55%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2F7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedd074	(from https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/)
09:09:57	57737/57737	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:09:56%20GMT	https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/7-bai-tap-danh-cho-benh-nhan-thoai-hoa-cot-song-lung/)
09:09:59	16795/16795	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:57%20GMT	https://bacsihoa.vn/wp-json/wp/v2/posts/62	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/posts/62.json	(from https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/)
09:09:59	913/913	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/feed/index.html	(from https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/)
09:09:59	3342/3342	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:09:58%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fmoi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedde1f.json	(from https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/)
09:10:00	3543/3543	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:09:59%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fmoi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedb971	(from https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/)
09:10:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:09:59%20GMT	https://bacsihoa.vn/?p=62	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/index5c36.html	(from https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/)
09:10:01	57735/57735	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:10:00%20GMT	https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/moi-nguy-kinh-nguyet-khong-deu-mang-lai-it-ai-biet/)
09:10:02	82/82	---M-Z	404	error ('Not%20Found')	application/json	date:Mon,%2022%20Jan%202024%2002:10:01%20GMT	https://bacsihoa.vn/wp-json/wp/v2/users/1	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/users/1	(from https://bacsihoa.vn/author/helloadmin/)
09:10:03	57699/57699	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:10:02%20GMT	https://bacsihoa.vn/author/helloadmin/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/author/helloadmin/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/author/helloadmin/)
09:10:04	40220/40220	---MCZ	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/author/helloadmin/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/author/helloadmin/feed/index.html	(from https://bacsihoa.vn/author/helloadmin/)
09:10:05	19537/19537	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:10:03%20GMT	https://bacsihoa.vn/wp-json/wp/v2/posts/1	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/posts/1.json	(from https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/)
09:10:05	1894/1894	---M-Z	200	added ('OK')	application/rss+xml	etag:%2283c49fc6895bb3f223a036cb7126f5e1%22	https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/feed/	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/feed/index.html	(from https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/)
09:10:05	3435/3435	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:10:04%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fphai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embede97d.json	(from https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/)
09:10:06	3652/3652	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:10:05%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fphai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed56e5	(from https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/)
09:10:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:10:06%20GMT	https://bacsihoa.vn/?p=1	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/indexcff1.html	(from https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/)
09:10:07	57738/57738	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:10:06%20GMT	https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/phai-dep-nen-tich-cuc-an-gi-de-tang-noi-tiet-to-nu/)
09:10:08	7516/7516	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:10:07%20GMT	https://bacsihoa.vn/wp-json/wp/v2/pages/358	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/wp/v2/pages/358.json	(from https://bacsihoa.vn/danh-gia-cholesterol/)
09:10:09	2552/2552	---M-Z	200	added ('OK')	application/json	date:Mon,%2022%20Jan%202024%2002:10:08%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fdanh-gia-cholesterol%2F	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embed8edb.json	(from https://bacsihoa.vn/danh-gia-cholesterol/)
09:10:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Jan%202024%2002:10:09%20GMT	https://bacsihoa.vn/?p=358	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/indexf5a4.html	(from https://bacsihoa.vn/danh-gia-cholesterol/)
09:10:10	2652/2652	---M-Z	200	added ('OK')	text/xml	date:Mon,%2022%20Jan%202024%2002:10:09%20GMT	https://bacsihoa.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbacsihoa.vn%2Fdanh-gia-cholesterol%2F&format=xml	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-json/oembed/1.0/embedcf86	(from https://bacsihoa.vn/danh-gia-cholesterol/)
09:10:11	72360/72360	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Mar%202023%2012:19:33%20GMT	https://bacsihoa.vn/wp-content/uploads/2023/03/img-cholesterol.jpg	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/wp-content/uploads/2023/03/img-cholesterol.jpg	(from https://bacsihoa.vn/danh-gia-cholesterol/)
09:10:12	57706/57706	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Jan%202024%2002:10:11%20GMT	https://bacsihoa.vn/danh-gia-cholesterol/www.tiktok.com/@bacsyhoa	/Users/vuongkma/Downloads/bacsihue/bacsihoa.vn/danh-gia-cholesterol/www.tiktok.com/@bacsyhoa	(from https://bacsihoa.vn/danh-gia-cholesterol/)
